COD_PAI4;COD_SAL;CANTI;FOBDOL;FOBPES
VEN;MAI;699475;720750;13982603557
VEN;MAI;4378;50530884;97747497288
VEN;MAI;59449;8958191;17387938313
VEN;MAI;51902;1589594;30847411278
VEN;MAI;10704;2878374;5584793937
VEN;MAI;233466;15184691;29419419143
VEN;MAI;30000;27000;52133490
VEN;MAI;29192;4400052;8540544933
VEN;MAI;14161;9600;18584544
VEN;MAI;96122;8824276;170385298
VEN;MAI;187775;5574624;10763874243
VEN;MAI;1894;2320405;4480400402
VEN;MAI;111832;16856214;32718079936
VEN;MAI;674;472142;912121687
VEN;MAI;514921;472000;913947760
VEN;MAI;119501;117056;22613814528
VEN;MAI;47047;3141838;6069653995
VEN;MAI;2218;3917592;7568317633
VEN;MAI;170144;19290312;37266567947
VEN;MAI;350;191879;3729091613
VEN;MAI;965;6023297;11706036788
VEN;MAI;120000;72720;1407808296
VNM;BAQ;32400;8113766;1578614313
VNM;BAQ;48600;12170649;23398802941
VNM;BAQ;668904;79200;152266752
VNM;BAQ;12000;6139568;11795460833
VNM;BAQ;8853;5547987;10740514473
VNM;BAQ;2295;13697287;26404786644
XCF;BAQ;125;22791;44130897
XCF;BAQ;827328;16847686;32368111298
XCF;BAQ;156;24675;47709606
XCF;BAQ;57;68456;132361045
XCF;BAQ;23200;595795;1155447549
XCF;BAQ;66350;6606701;12792753347
XCF;BAQ;556;28554;552097301
XCF;BAQ;45;12706;24567305
XCF;BAQ;46080;983064;1888682218
XCF;BAQ;3300;110985;214297607
XCF;BAQ;48620;2487662;4839995187
XCF;BAQ;47600;573117;1115056435
XCF;BAQ;677;697671;1357388698
XCF;BAQ;15;1558;3031245
XCF;BAQ;9889;1162095;2260972032
XCF;BAQ;336;72351;140043319
XCF;BAQ;8000;2795082;541018867
XCF;BAQ;52409;11115051;21371575461
XCF;BAQ;50376;11678682;22722043699
XCF;BAQ;7;30841;59696148
XCF;BAQ;102119;2876837;5597174068
XCF;BAQ;605085;1571765;3022126871
XCF;BAQ;278842;1314632;2544614846
XCF;BAQ;20;25001;48392186
XCF;BAQ;448;2275192;4403884388
XCF;BAQ;57250;3340889;6466658157
XCF;BAQ;58300;704563;1363759189
XCF;BAQ;4800;609204;1179181355
XCF;BAQ;34607;1437508;2782454859
XCF;BAQ;400;1831443;3544959385
XCF;BAQ;1200;7680;148460416
XCF;BAQ;40;165548;3208852062
XCF;BAQ;26880;906107;175386977
XCF;BAQ;184012;67193578;12968607521
XCF;BAQ;240079;990944608;19132077877
XCF;BAQ;12364425;5211062072;100780000000
XCF;BAQ;1;1541;2981758
XCF;BAQ;10;4896;9473515
XCF;BAQ;90;10933;21154808
XCF;BAQ;16845;16845;32594233
XCF;BAQ;20;9074;17557736
XCF;BAQ;20;17167;33217287
XCF;BAQ;225;160907;3113470
XCF;BAQ;55;30261;58553522
XCF;BAQ;9;36748;71105543
XCF;BAQ;50;46543;90058378
XCF;BAQ;34000;4408142;8556247703
XCF;BAQ;610;152303;29469869
XCF;BAQ;150;6097;1179739
XCF;BAQ;20;10844;20982598
XCF;BAQ;55;3717;71922092
XCF;BAQ;10;19708;38133995
XCF;BAQ;9;22523;43580879
XCF;BAQ;1020;21554;41705912
XCF;BAQ;201125;90949;175981767
XCF;BAQ;259400;33468191;64694099946
DEU;BOG;165;334852;648383973
DEU;CLO;21;3191062;6217720486
DEU;CLO;24;353737;68924947
ABW;BOG;42;31712;612901
ABW;BOG;44;5195;100404285
ABW;BOG;44;49104;94903792
ABW;BOG;41;12197;23573264
ABW;BOG;93;153139;295973277
ABW;BOG;12;57461;111055449
ABW;BOG;44;12739;246207927
ABW;BOG;6;45264;87482185
ABW;BOG;11;6645;12842858
ABW;BOG;6;25749;4976535
ABW;BOG;20;89353;172693437
ABW;BOG;24;113657;21966602
ABW;BOG;147;756297;1461702775
ABW;BOG;14;72368;139866357
ABW;BOG;30;150112;290122964
ABW;BOG;80;282019;545060941
ABW;BOG;5;21457;41470158
ABW;BOG;79;365861;707103213
ABW;CLO;54;164685;32005871
ABW;CLO;60;234929;456575114
ABW;CLO;44;48214;9370198
ABW;CLO;4;20044;38954712
ABW;CLO;103;305444;593618196
ABW;CLO;32;65007;126338504
ABW;CLO;34;135251;262854908
ABW;CLO;5;21443;41673613
ABW;CLO;15;66813;129848393
ABW;CLO;42;226713;440607647
ABW;CLO;162;91597;1780151056
ABW;CLO;111;399795;776985591
ABW;CLO;90;374966;728731422
ABW;CLO;3;353;686041
ANT;BOG;43;38648;75110842
ANT;BOG;47;92554;179874997
ANT;BOG;4;18456;35868498
ANT;BOG;71;187347;364101401
ANT;BOG;45;78803;153150478
ANT;BOG;27;75103;145959676
ANT;BOG;12;4879;94821413
ANT;BOG;4;1736;33738466
ANT;BOG;12;53723;104408502
ANT;BOG;9;48927;95087667
ANT;BOG;6;26039;50605755
ANT;BOG;54;295661;574605327
ANT;BOG;28;116447;226310087
ANT;BOG;86;318046;618109679
ANT;BOG;3;1302;25303849
ANT;BOG;39;194747;378483005
ANT;CLO;118;2628;506370924
ARG;BOG;10400;8112708;15680761347
ARG;BOG;848;26798;51814469
ARG;BOG;1394;720036;1392204007
ARG;CLO;259350;4445452;859143921
ARG;CLO;4750;523998;1013160613
AUS;CLO;320;22752;440239824
BGD;CLO;300;1680;32370744
BOL;BOG;1344;10752;2081942
BOL;BOG;3043;17532;339477375
BOL;BOG;1066;10368;200758694
BOL;BOG;8884;9504;184028804
BOL;BOG;50728;2374956;459869855
BOL;BOG;432;4608;89226086
BOL;BOG;11792;426024;824923053
BOL;CLO;59;2164;42056474
BOL;CLO;46;63626;123654586
BOL;CLO;54;43444;84431676
BOL;CLO;44;24559;47729434
BOL;CLO;14;41417;80492283
BOL;CLO;20;49442;96088549
BOL;CLO;10;385;7482321
BOL;CLO;75;392452;762714764
BOL;CLO;12;37932;73719325
BOL;CLO;6;18966;36859662
BOL;CLO;2;178;345936
BOL;CLO;170;13566;262191439
BOL;CLO;1534;766231;1480902316
BOL;CLO;553;46223;893356543
BOL;CLO;3251;148803;2875930461
BOL;CLO;50000;6401988;1233440683
BOL;CLO;1420;497;9669632
BOL;CLO;43;34248;66128436
BOL;CLO;47;83164;160578873
BOL;CLO;90;119634;230997702
BOL;CLO;61;176587;340966541
BOL;CLO;15;28861;55726839
BOL;CLO;28;68923;133081353
BOL;CLO;6;20011;3863864
BOL;CLO;6;24371;47057233
BOL;CLO;13;64436;124417539
BOL;CLO;14;62511;120700615
BOL;CLO;90;452847;874388687
BOL;CLO;6;27195;5251001
BOL;CLO;13;74486;143822783
BOL;CLO;48;169708;327684086
BOL;CLO;9;36557;70586815
BOL;CLO;31;126351;243967355
BRA;BOG;5000;19500;37749855
BRA;BOG;1;80;1545504
BRA;BUN;645;1002975;1954276728
BRA;BUN;1290;2006337;3884047735
BRA;BUN;1290;2006337;38841279884
BRA;BUN;100;371549;7192928556
BRA;BUN;1731;33743619;64828915695
BRA;CLO;1500;11475;2221433775
BRA;CLO;5000;19500;37749855
BRA;CLO;224;466961;904003809
BRA;CLO;12;120;2323068
CAN;CLO;2475;1725;3332493
CAN;CLO;350;10440;202077684
CAN;CLO;431;1052705;2042521403
CAN;CLO;12;12385;240697521
CAN;CLO;3842;2307755;4465390537
CAN;CLO;1084;724815;1402480784
CRI;BOG;62194;77616;1498664059
CRI;BOG;198;22660;437535142
CRI;BOG;16622;402456;779126644
CRI;BOG;25524;1966743;3807476774
CRI;BOG;8734;501216;970319091
CRI;BOG;1440;567288;10982298578
CRI;BOG;75521;94248;1824575306
CRI;BOG;133277;10773986;20857682718
CRI;BOG;237;2400;4646232
CRI;BOG;400;1120;21678832
CRI;BOG;234;54028;104028213
CRI;BOG;403216;4427384;858754301
CRI;BOG;55440;769259;1486754562
CRI;BOG;55944;428605;82836917
CRI;BOG;202802;2274627;4396194349
CRI;BUN;4000;495558;959563822
CRI;BUN;107710;14298726;27687052116
CRI;BUN;4880;308709;597762498
CRI;BUN;138690;2081436;4022812172
CRI;BUN;139050;993477;1920102933
CRI;BUN;142800;1432458;2786990285
CRI;CLO;6;18918;36563008
CRI;CLO;36;9276;17927818
CRI;CLO;137;356671;689341608
CRI;CLO;67;176754;341614223
CRI;CLO;48;11655;225257351
CRI;CLO;23;45426;87795284
CRI;CLO;45;693;133936803
CRI;CLO;16;2592;50095843
CRI;CLO;12;72;13915512
CRI;CLO;12;72;13915512
CRI;CLO;300;345;66678495
CRI;CLO;1509;967239;1870175951
CRI;CLO;2365;19569;379689479
CRI;CLO;874;60497;1169721594
CRI;CLO;46;61701;11925014
CRI;CLO;93;134131;259143552
CRI;CLO;42;2468;47699283
CRI;CLO;40;95116;183795275
CRI;CLO;120;7938;154077374
CRI;CLO;8;25385;49061843
CRI;CLO;34;85927;166071972
CRI;CLO;10;31732;61328754
CRI;CLO;10;51932;100273941
CRI;CLO;25;139371;269176697
CRI;CLO;6;26924;51986744
CRI;CLO;14;51226;98910747
CRI;CLO;190;912116;1761944229
CRI;CLO;5;22414;43319762
CRI;CLO;261;43147;835468305
CRI;CLO;269;50585;979492531
CRI;CLO;58;212303;410224576
CRI;CLO;10;3828;73984139
CRI;CLO;95;425321;821544929
CRI;CLO;110;17797;34544155
CRI;CLO;420;112494;2183519789
CRI;CLO;32000;1379789;2665416105
CRI;CLO;6000;848411;1639732424
CRI;CLO;294;112;21681968
CRI;CLO;10200;254193;491281353
CRI;CLO;11523;4904;949360456
CRI;CLO;1805;17001;32826721
CRI;CLO;180;19434;377215883
CRI;CLO;160;1592;309008792
CRI;CLO;60;10746;208580935
CRI;CLO;30;5373;104290467
CRI;CLO;257;242;4672705
CRI;CLO;545;856;1657156
CRI;CLO;30;77377;149796456
CRI;CLO;42;102741;198899384
CRI;CLO;6;1926;3728601
CRI;CLO;55;13311;25701811
CRI;CLO;3;3324;6424328
CRI;CLO;7;41251;7972622
CRI;CLO;76;9721;18787874
CRI;CLO;43;549;10610578
CRI;CLO;40;8865;17133474
CRI;CLO;40;2317;4478089
CRI;CTG;43152;6028;1174543744
CHL;BOG;5472;73008;1411032917
CHL;BOG;173176;30487;5892252977
CHL;BOG;4186;9055489;17496891878
CHL;BOG;1;80;1554768
CHL;BOG;700;4550;8797516
CHL;BUN;1439;47780;925178474
CHL;BUN;1071;4762713;9222184063
CHL;BUN;69074;1350144;2595732848
CHL;BUN;1341;4477365;866965617
CHL;CLO;20000;3600;6965820
CHL;CLO;200;132228;257643614
CHL;CLO;1100;88412;170874757
CHL;CLO;54356;8172152;15794399892
CHL;CLO;118718;2942402;5696166608
CHL;CLO;20605;1233533;2388033541
CHL;CLO;433;327465;634018085
CHL;CLO;1665;1690825;3273673916
CHL;CLO;150;2238;434230188
CHL;CLO;242;189898;366668351
CHL;CLO;85;105894;204467548
CHL;CLO;94;182819;352999723
CHL;CLO;191;471113;909657959
CHL;CLO;1000;80975;157371674
CHL;CLO;174;11484;221819816
CHL;CLO;1;1315;2542579
CHL;CLO;153;13309;257148776
CHL;CLO;267;253141;489072633
CHL;CLO;13;18707;36170359
CHL;CLO;1;4;772752
CHL;CLO;45;3;580779
CHL;CLO;271;142519;274567001
CHL;CLO;33;19437;37549952
CHL;CLO;6;228;4404686
CHL;CLO;102;1315;25338102
CHL;CLO;1;55;1057518
CHL;CLO;1;100;194026
CHL;CLO;2;60;1159128
CHL;CLO;1;80;1548488
CHL;CLO;737;27588;53296705
CHL;CLO;1263;19665;3799042
CHL;CLO;20292;186;35932968
CHL;CLO;26305;61639;119079151
CHL;CLO;1;186;35933
CHN;BOG;4200;573516;1102618921
CHN;CLO;28556;23917661;46224013996
CHN;CLO;100;100;193593
CHN;CLO;240;240;4646232
DNK;BOG;216;6696;1296271944
ECU;BOG;66;290704;558954023
ECU;BOG;122;898942;172844972
ECU;BOG;40;7258;13955392
ECU;BOG;63;182892;351657422
ECU;BOG;86;268281;515839976
ECU;BOG;97;246809;474554473
ECU;BOG;37;149957;288331321
ECU;BOG;92;515741;991646165
ECU;BOG;82;356874;686183052
ECU;BOG;36;113519;218269792
ECU;BOG;549;3013559;5794350703
ECU;BOG;290;1329594;2556490159
ECU;BOG;31;128785;247622647
ECU;BOG;419;1560235;2999957449
ECU;BOG;161;207824;3995956742
ECU;BOG;5106;11298292;2187722175
ECU;BOG;644;1973772;3821873937
ECU;BOG;8829;953532;18459330635
ECU;BOG;775;89282;1728624515
ECU;BOG;299;435176;842561661
ECU;BOG;117;420606;81363811
ECU;BOG;131;567805;1098335245
ECU;BOG;151;354222;684841501
ECU;BOG;27;118924;229845604
ECU;BOG;366;113207;2188582549
ECU;BOG;170;540919;1045683654
ECU;BOG;59;23034;445180421
ECU;BOG;31;128784;248902125
ECU;BOG;31;142822;276353429
ECU;BOG;42;163971;316908391
ECU;BOG;21;87241;168611553
ECU;BOG;195;937882;181311765
ECU;BOG;1230;6666691;12891976247
ECU;BOG;6;27643;53487823
ECU;BOG;163;744598;1439411921
ECU;BOG;586;2014964;3896592864
ECU;BOG;13;54006;104377936
ECU;BOG;177;904561;1748559205
ECU;BOG;69;258634;500751633
ECU;BOG;92;13248;256499827
ECU;BOG;92;141956;27484669
ECU;BOG;1;880;17038032
ECU;BOG;102;399736;77183825
ECU;BOG;32;107455;207481636
ECU;BOG;61;18719;361439555
ECU;BOG;12;44068;85089579
ECU;BOG;102;87231;168431721
ECU;BOG;48;161785;312385803
ECU;BOG;48;255959;494223554
ECU;BOG;8;6842;13211013
ECU;BOG;48;51111;98688697
ECU;BOG;437;30184;5828138
ECU;BOG;82;228089;440410207
ECU;BOG;80;183264;354344609
ECU;BOG;216;133392;2579161
ECU;BOG;120;7524;145478045
ECU;BOG;120;768;148494336
ECU;BOG;162;178948;345999537
ECU;BOG;340;31551;610044895
ECU;BOG;678;721092;1394245804
ECU;BOG;660;6024;1164752448
ECU;CLO;4;12796;24707413
ECU;CLO;50;1745;336936815
ECU;CLO;43;134314;259342873
ECU;CLO;4;13712;26476089
ECU;CLO;246;670512;1294671505
ECU;CLO;119;297841;575092252
ECU;CLO;30;41688;80664196
ECU;CLO;49;48005;92887275
ECU;CLO;72;176292;341116205
ECU;CLO;18;74664;144471107
ECU;CLO;22;109516;211907984
ECU;CLO;7;29036;56183208
ECU;CLO;12;42312;81871604
ECU;CLO;10;3422;66213989
ECU;CLO;540;114600;221903418
ECU;CLO;19557;16293859;31460045386
ECU;CLO;51;124989;24032385
ECU;CLO;46;68103;130945724
ECU;CLO;124;363648;699207828
ECU;CLO;79;237458;456574744
ECU;CLO;13;57286;110147229
ECU;CLO;99;624642;1201036652
ECU;CLO;569;2775136;5335920496
ECU;CLO;119;473314;910069226
ECU;CLO;38;13891;267090592
ECU;CLO;244;1037966;1995759506
ECU;CLO;89;396949;763237659
ECU;CLO;2852;390202;7555598387
ECU;CLO;2052;342957;659424001
ECU;CLO;75;6233;11984563
ECU;CLO;54;8046;155686077
ECU;CLO;450;1043442;2019008098
ECU;CLO;259;695211;1345198524
ECU;CLO;78;2535;490509825
ECU;CLO;8;41751;808253434
ECU;CLO;1;921;178295469
ECU;CLO;2;1939;37536907
ECU;CLO;2025;661831;12715229538
ECU;CLO;30240;124913;243030733
ECU;CLO;184;8514;1648429596
ECU;CLO;25271;105731;204730107
ECU;CLO;192;12576;2441014176
ECU;CLO;120;5946;1151228844
ECU;CLO;4428;755712;14530528051
ECU;CLO;3580;492913;9604311222
ECU;CLO;132;1101642;2128240147
ECU;CLO;2;1390;26726364
ECU;CLO;7069;2997;5803181
ECU;CLO;31;756;145360656
ECU;CLO;24;5401;105237405
ECU;CLO;4;1588;30941862
ECU;CLO;27;11907;232005513
ECU;CLO;5;1985;38677328
ECU;CLO;333;9583;1867228384
ECU;CLO;130;39446;768597421
ECU;CLO;37;12952;25236713
ECU;CLO;17;4928;96021094
ECU;CLO;102;2772;540118656
ECU;CLO;15;429;83589792
ECU;IPI;3749;6943262;13350226443
ECU;IPI;2201;888;1711025
ECU;IPI;80000;32450;62623080
ECU;IPI;315415;5352956;10350047485
ECU;IPI;1498628;9066599;1758865538
ECU;IPI;1724628;7562369;146766467
ECU;IPI;5780;32834;632655362
ECU;IPI;200;64160;1233514496
ECU;IPI;558000;1694441;3280996942
ECU;IPI;4087;165633;320720147
ECU;IPI;1500;73661;142632004
ECU;IPI;15054;1035548;2005162659
ECU;IPI;3200;34485;6677434
ECU;IPI;732;61008;117552045
ECU;IPI;2234;148;28517084
ECU;IPI;2200;2791;537778253
ECU;IPI;2000;300;578049
ECU;IPI;5488;398364;767579707
ECU;IPI;2500;1250;24085375
ECU;IPI;1536;5505024;10645780562
ECU;IPI;960;1674264;32343180812
ECU;IPI;2132;170756;329017783
ECU;IPI;3400;1160;22351228
ECU;IPI;455;92556;178339677
ECU;IPI;260;19536;376425509
ECU;IPI;130;3270;63007341
ECU;IPI;1197975;4067794;7873115041
ECU;IPI;310016;797704;1542875398
ECU;IPI;7063875;1783321;34471092339
ECU;IPI;3440103;24007564;46318159679
ECU;IPI;3600205;24119032;46595075541
ECU;IPI;204186;750508;1449891395
ECU;IPI;911137;5853147;11301665948
ECU;IPI;3402;1134005;2199472233
ECU;IPI;4064992;10180798;19661093431
ECU;IPI;4585812;13632196;26309717232
ECU;IPI;2400;14490;278607924
ECU;IPI;374355;3722547;7225500952
ECU;IPI;58229;931726;1799982825
ECU;IPI;10269;4683248;90683135998
ECU;IPI;175;207375;402516949
ECU;IPI;1715;7249758;14037923908
SLV;BOG;4641;95532;1861421913
SLV;BOG;20791;1032912;2012608373
SLV;BOG;717;1368;266552064
SLV;BOG;3333;38358;74739796
SLV;BOG;152379;7849313;15294229392
SLV;BOG;13;14256;27777531
SLV;BOG;864;94176;183500052
SLV;BOG;288;22896;44612398
SLV;BOG;2471;31272;609328666
SLV;BOG;19858;449184;868142409
SLV;BOG;7471;50464;975322774
SLV;BOG;2514;6984;134980467
SLV;BOG;5553;62712;12120411
SLV;BOG;136383;4876054;9423998328
SLV;BOG;1454;117072;226266225
SLV;BOG;963;96576;1866534
SLV;BUN;158592;153895;2985087586
SLV;BUN;159696;649899;1260445713
SLV;BUN;1177;4946463;9577984701
SLV;CLO;9269;747376;1446135191
SLV;CLO;4061;19296;373367952
SLV;CLO;2221;2592;50153904
SLV;CLO;22711;764596;147945503
SLV;CLO;1837;15307465;29553100079
SLV;CLO;39015;39800;76687834
SLV;CLO;10000;245819;477739394
SLV;CLO;7500;1062181;2064306286
SLV;CLO;5676;2498;483585322
SLV;CLO;266;48455;938156637
SLV;CLO;19453;643894;1238053627
ESP;BOG;3308;7226003;14028143677
ESP;BOG;2496;57682;1116621142
ESP;BOG;71;1512;2941747
ESP;BOG;200;2;38912
ESP;BOG;8532;155733;3029941248
ESP;BOG;2903;61703;119322105
ESP;CLO;87967;73507994;14209227939
ESP;CLO;146;181223;350657443
ESP;CLO;119;87085;168505121
ESP;CLO;183;199267;385571682
ESP;CLO;79;97057;187800442
ESP;CLO;855;472521;916813595
ESP;CLO;740;40443;784699352
ESP;CLO;102;5342;103648689
ESP;CLO;263;789;151689984
ESP;CLO;335;670;12881152
USA;BOG;5731;240702;465402131
USA;BOG;1279;95596984;18498173427
USA;BOG;29;338024;651314784
USA;BOG;13;273728;528809649
USA;BOG;3323;16968;32599261
USA;BOG;5;36392;699170382
USA;BOG;38;718829;13810286514
USA;BOG;420;30927016;59971945536
USA;BOG;6;950;1839333
USA;BOG;2;160;309592
USA;BOG;10497;19888993;38511653816
USA;BOG;1885;890;17226929
USA;BOG;84;7728;149583941
USA;BOG;28;232512;4502735298
USA;BOG;21;1974;38208941
USA;BOG;77;184914;35835639293
USA;BOG;45;6075;117588308
USA;BUN;369;2637214;5099106013
USA;BUN;567;3388072;6550904974
USA;BUN;179;735002;1421141067
USA;BUN;2256;5412533;10465240806
USA;BUN;43377;26291655;51228763934
USA;BUN;47837;48362024;93739615318
USA;BUN;10779;9629955;18619710592
USA;BUN;52;168561;325916065
USA;BUN;3036;9404684;18184144608
USA;BUN;1702;933624;1805180676
USA;CLO;7;200;387122
USA;CLO;7;500;965940
USA;CLO;8;300;579564
USA;CLO;855;9467018;18367524783
USA;CLO;40;544;105312416
USA;CLO;202;5561709;10766856836
USA;CLO;3;1764276;3415514837
USA;CLO;223;513985;995146918
USA;CLO;167;1103796;2137103587
USA;CLO;340;117334;2271750508
USA;CLO;65;9585;185579019
USA;CLO;49647;4174677;80701632095
USA;CLO;15;1100;2143328
USA;CLO;3456;25944;501632429
USA;CLO;487;280732;542573544
USA;CLO;24681;18807646;36480925721
USA;CLO;8410;6730418;13058783961
USA;CLO;364;407027;786994845
USA;CLO;210;135727;262430869
USA;CLO;102;93279;180577883
USA;CLO;118;60591;1171048316
USA;CLO;510;72318;1399317141
USA;CLO;255;14820;286964106
USA;CLO;100;290;5626754
USA;CLO;749;912659;176464443
USA;CLO;230;41592;806992939
USA;CLO;37;21724;42219725
USA;CLO;15;1534;298126764
USA;CLO;7;402;78127092
USA;CLO;4;320;6219072
USA;CLO;5754;2164942;4207478179
USA;CLO;10866;10733445;20804312024
USA;CLO;300;4620;88822272
USA;CLO;30;3557;6874649
USA;CLO;1;2236;4298844
USA;CLO;27;216;41527296
USA;CLO;4163;3151618;6101973675
USA;CLO;2967;3834994;7423670464
USA;CLO;94;112255;215816973
USA;CLO;155;491734;945388119
USA;CLO;10;198;3806669
USA;CLO;52;103727;199421381
USA;CLO;11;10571;20323382
USA;CLO;7;1378;26632744
USA;CLO;222;253357;489715251
USA;CLO;77;162161;313496342
USA;CLO;25;16675;32227939
USA;CLO;13161;83117;16082723915
USA;CLO;650;1689;327836589
USA;CLO;1008;201902;389030831
USA;CLO;58;164082;318361741
USA;CLO;720;1755065;3405282417
USA;CLO;2000;500;967475
USA;CLO;21;21;4058691
USA;CLO;2;60;115767
USA;CLO;1;80;1549064
USA;CLO;52;2805328;5458046157
