COD_PAI4,COD_SAL1,COD_SAL,CANTI,FOBDOL,FOBPES
PER,3,BOG,60,178465,344125136
PER,3,BOG,1499,1482266,2859231823
PER,3,BOG,67,320,6131904
PER,3,BOG,41,1035,19957388
PER,3,BOG,45,44056,84950982
PER,3,BOG,78,2769,535184013
PER,3,BOG,97,1361,262860717
PER,3,BOG,90,2224,429848048
PER,3,BOG,66,1062,204646338
PER,3,BOG,41,14931,28790701
PER,3,BOG,46,55043,106136665
PER,3,BOG,83,85874,164553476
PER,3,BOG,42,25974,50084366
PER,3,BOG,40,7077,13646225
PER,3,BOG,53,118127,227778388
PER,3,BOG,540,1976859,3813281937
PER,3,BOG,61,18614,358924455
PER,3,BOG,46,60156,115995807
PER,3,BOG,44,38619,74467087
PER,3,BOG,40,6342,12228962
PER,3,BOG,40,7104,13698288
PER,3,BOG,46,57166,11023034
PER,3,BOG,41,11294,21777656
PER,3,BOG,81,365261,704314523
PER,3,BOG,83,26218,506733639
PER,3,BOG,46,7155,138029252
PER,3,BOG,54,35707,68422468
PER,3,BOG,504,2943,559529046
PER,3,BOG,150,7277,1406222034
PER,3,BOG,115000,6325,120252165
PER,3,BOG,199937,804848,1552519598
PER,3,BOG,142,376761,723339676
PER,3,BOG,271,3328,643225856
PER,6,CTG,22,19702958,38081286134
PER,6,CTG,21,30982245,59881553669
PER,6,CTG,130,170030066,32862901066
PER,11,MDE,41,6553,12627565
PER,11,MDE,57,10995,21187255
PER,11,MDE,114,62647,120720143
PER,11,MDE,57,40062,77199073
PER,11,MDE,57,13942,268660946
PER,11,MDE,41,1301,2507014
PER,11,MDE,57,676,13026452
PER,11,MDE,57,114604,220840762
PER,11,MDE,41,142,2736326
PER,11,MDE,57,17695,34098088
PER,11,MDE,12271,975,187189275
PER,11,MDE,581,611,117305279
PER,11,MDE,72632,49672,95780034
PER,11,MDE,88800,589186,113117231
PER,11,MDE,12,42000,80944640
PER,11,MDE,4,14000,26827080
PER,11,MDE,145168,1440762,2748060312
PER,11,MDE,128,30788,589965814
PER,11,MDE,84,4882,939721534
PER,11,MDE,154,12656,2436115472
PER,11,MDE,64249,5322144,10217931044
PER,11,MDE,20,20628,3960349092
PER,11,MDE,44,5256,100716523
PER,11,MDE,42,11655,22333544
PER,11,MDE,64,1458,279384876
PER,11,MDE,97325,21792,42020424
PER,11,MDE,1562171,15209912,29249403351
PER,11,MDE,19546,830906,1602920052
PER,11,MDE,3168,11385,219631451
PER,11,MDE,84891,1618241,311882762
PER,11,MDE,33666,904073,1742385602
PER,11,MDE,465771,2076676,3998793081
PER,11,MDE,144402,408908,788797854
PER,11,MDE,37145,31208,6020036
PER,11,MDE,16892,16931,32606443
PER,11,MDE,1825,619001,1194098062
PER,11,MDE,240554,5970214,11514234994
PER,11,MDE,61,7344,141942629
PER,11,MDE,337,941456,1814176298
PER,11,MDE,110,3131,599968482
PER,11,MDE,47,4512,86945789
PER,11,MDE,921,2240447,4317318965
PER,11,MDE,93,28365,543535803
PER,11,MDE,1917,602655,11613101584
PER,11,MDE,376,11750,22515585
PER,11,MDE,91,17696,34100015
PER,11,MDE,312,496762,957255407
PER,11,MDE,112,7503,1445820597
PER,11,MDE,114,6276,1202619672
PER,11,MDE,3063,28865434,55623402663
PER,11,MDE,84,3060,58965894
PER,11,MDE,89,69124,1332012568
PER,11,MDE,1704,30672,592819214
PER,11,MDE,470,12079,232761122
PER,11,MDE,547,596316,1142165777
PER,11,MDE,262797,1694138,3263339097
PER,11,MDE,28299,1628994,3138111351
PER,11,MDE,252,1575,301670775
PER,11,MDE,517,445809,860023516
PER,11,MDE,5806,13284,25535169
PER,11,MDE,20078,513757,990021271
PER,11,MDE,18086,34476,663542987
PER,11,MDE,12757,675488,1302234114
PER,11,MDE,126093,791886,1519715542
PER,11,MDE,6901,587592,1133441464
PER,11,MDE,7002,532152,1026590388
PER,11,MDE,1954,26136,50415299
PER,11,MDE,216,1188,22916045
PER,11,MDE,81666,956138,1831358041
PER,11,MDE,51000,30023,5791827
PER,11,MDE,10200,250658,482484064
PER,11,MDE,145800,1725301,3313088353
PER,11,MDE,1440,4464,85962801
PER,11,MDE,6000,1236,238440468
PER,11,MDE,10000,1650,31890705
PER,11,MDE,1755,557307,1069968136
PER,11,MDE,53,21945,422877956
PER,11,MDE,162,479888,925344036
PER,11,MDE,2471,2585223,498495625
PER,11,MDE,221,76226,1460657857
PER,11,MDE,88,248798,476540225
PER,11,MDE,189,74979,1447575658
PER,11,MDE,47,6834,131776605
PER,11,MDE,67,10038,192350164
PER,11,MDE,213,111459,2149208168
PER,11,MDE,216,100404,1939692247
PER,11,MDE,40,8,15426
PER,11,MDE,40,73,1407623
PER,11,MDE,561,218124,420597603
PER,11,MDE,70,1366,26339895
PER,11,MDE,63,14195,273235297
PER,11,MDE,205,6048,11662056
PER,11,MDE,121,3729,719044425
PER,11,MDE,171,3240,62085528
PER,11,MDE,45,36072,69433911
PER,11,MDE,181,5888,1128270336
PER,11,MDE,47,6494,125220555
PER,11,MDE,63,20412,394517012
PER,11,MDE,65,1700,3257574
PER,11,MDE,52,1142,220722334
PER,11,MDE,337,1912006,368682557
PER,11,MDE,221,93617,179311193
PER,11,MDE,70,22304,431085021
PER,11,MDE,40,2266,4340228
PER,11,MDE,50,6282,120323543
PER,11,MDE,260,9438,180772621
PER,11,MDE,2538,26559,51178927
PER,11,MDE,1,10269,1984761513
PER,11,MDE,263,4432,853102384
PER,11,MDE,137,29342,566045325
PER,11,MDE,25717,323219,6193587122
PER,11,MDE,763,12423,238052011
PER,11,MDE,1040,2535,489957195
PER,11,MDE,2,40,755664
PER,11,MDE,5835,1167,22502678
PER,11,MDE,792,1534386,2917205351
PER,11,MDE,6387,65598,1259409442
PER,11,MDE,2734,4063217,7725069425
PER,11,MDE,283,7000,13439230
PER,11,MDE,400000,11050,21008481
PER,11,MDE,45,680,13137804
PER,11,MDE,52,14834,28659733
PER,11,MDE,1495,2800,5323416
PER,11,MDE,115,31088,591051274
PER,11,MDE,1498,127759,246158376
PER,11,MDE,300,2691,518485734
PER,11,MDE,200,1146,221495442
PER,11,MDE,5,160,3064592
PER,11,MDE,19,2869,5497635
PER,11,MDE,3500,805,155294965
PER,11,MDE,50000,5000,9615950
PER,11,MDE,65,679,130976384
PER,11,MDE,143,266,5125568
PER,11,MDE,147,391,7523104
PER,11,MDE,102,800,153832704
PER,11,MDE,195,1424,273888464
PER,11,MDE,147,1375,26401688
PER,11,MDE,48,198,38193408
PER,11,MDE,50,90,1736064
PER,11,MDE,50,205,3954368
PER,11,MDE,45,95,182324
PER,11,MDE,56,798,151717356
PER,11,MDE,43,9131,175242152
PER,11,MDE,68,12656,244150693
PER,11,MDE,47,6845,13136924
PER,11,MDE,195,2329,448180208
PER,11,MDE,150,881,16973056
PER,11,MDE,43,2048,39305216
PER,11,MDE,119,380568,73335073
PER,11,MDE,41,36,6944256
PER,11,MDE,45,270,518184
PER,11,MDE,195,3784,728059184
PER,11,MDE,102,2058,39567408
PER,11,MDE,95,1264,243336448
PER,11,MDE,50,384,74072064
PER,11,MDE,145,4434,852003936
PER,11,MDE,195,6359,1224331088
PER,11,MDE,52,484,9288928
PER,11,MDE,50,728,140428288
PER,11,MDE,95,798,153716288
PER,11,MDE,242,3102,5959800
PER,11,MDE,48,440,8487424
PER,11,MDE,58,16896,324268032
PER,11,MDE,63,21155,40600676
PER,11,MDE,50,7875,150902325
PER,11,MDE,147,378,72709728
PER,11,MDE,9,162,3109104
PER,11,MDE,6,63,12152448
PER,11,MDE,150,1535,29546755
PER,11,MDE,43532,2362038,4561708245
PER,11,MDE,5,2711,52048218
PER,11,MDE,152,19492,37519566
PER,11,MDE,869,111105,213862681
PER,11,MDE,31096,887886,1701384911
PER,11,MDE,2154,295332,568475707
PER,11,MDE,500,11500,22160385
PER,11,MDE,40,7506,1441069434
PER,11,MDE,34590,228692,4419682318
PER,11,MDE,125741,758601,1448808446
PER,11,MDE,716,9155,176221849
PER,11,MDE,47,255,489396
PER,11,MDE,47,132,2533344
PER,11,MDE,47,636,12206112
PER,11,MDE,47,480,921216
PER,11,MDE,47,1064,20420288
PER,11,MDE,47,1056,20266752
PER,11,MDE,47,232,4452544
PER,11,MDE,47,600,1151520
PER,11,MDE,47,726,13933392
PER,11,MDE,47,1330,2552536
PER,11,MDE,47,114,2187888
PER,11,MDE,23384,12819,2477169198
PER,11,MDE,10,1817,351120714
PER,11,MDE,11,150,2890485
PER,11,MDE,40,1251,2412241
PER,11,MDE,80,3222,6212821
PER,11,MDE,84,13183,2542012
PER,11,MDE,41,4563,8798605
PER,11,MDE,40,1341,2585783
PER,11,MDE,120,4162,8025377
PER,11,MDE,243,16427,31675364
PER,11,MDE,122,9273,17880663
PER,11,MDE,80,3351,6461566
PER,11,MDE,81,4541,8756183
PER,11,MDE,369,39599,76356774
PER,11,MDE,81,4464,8607708
PER,11,MDE,24664,158161,3049739483
PER,11,MDE,2,14,269955
PER,11,MDE,91,70525,1363086043
PER,11,MDE,490,96264,1818580982
PER,11,MDE,154,5870,1117828524
PER,11,MDE,41,4086,78726596
PER,11,MDE,68,2336,44832512
PER,11,MDE,122,3409608,6569428118
PER,11,MDE,48,354816,68363818
PER,11,MDE,84,58422,112564004
PER,11,MDE,92,5530,104470548
PER,11,MDE,62506,391198,756095758
PER,11,MDE,120,16638,3188206836
PER,11,MDE,212,1690,32663813
PER,11,MDE,112,990,18970578
PER,11,MDE,627,8047,1541982234
PER,11,MDE,149,1500,2874330
PER,11,MDE,18564,15214733,29200783252
PRT,3,BOG,183,6,115604
PRI,3,BOG,44,2158,41709177
PRI,3,BOG,81,834,16119302
PRI,3,BOG,328,53596,1035887409
PRI,3,BOG,1079,170321,3291913192
PRI,3,BOG,1125,3059679,5913655783
PRI,3,BOG,787,650527,1257319071
PRI,3,BOG,182,217371,420128147
PRI,3,BOG,6,48285,93323799
PRI,3,BOG,134,5904,113769489
PRI,3,BOG,310,16827,324357781
PRI,3,BOG,49,2622,50525678
PRI,3,BOG,2044,2968331,5724559575
PRI,3,BOG,120,57,10993727
PRI,3,BOG,1632,4531002,8741369882
PRI,3,BOG,1224,1095882,2113583366
PRI,3,BOG,414,20537,396505545
PRI,3,BOG,40,6,1156194
PRI,3,BOG,40,4,7708
PRI,3,BOG,500,1800,3472434
PRI,3,BOG,58,4,770796
PRI,3,BOG,40,34,6551766
PRI,3,BOG,40,10,192699
PRI,3,BOG,52,47784,91740024
PRI,3,BOG,97,53721,103625535
PRI,3,BOG,40,30,578097
PRI,3,BOG,92,57722,111353242
PRI,3,BOG,93,189,36479935
PRI,3,BOG,312,624,11951909
PRI,3,BOG,2016,7056,1351485072
PRI,3,BOG,40,2,386554
PRI,3,BOG,40,8,1546216
PRI,3,BOG,40,7,1352939
PRI,3,BOG,411,6868,13234567
PRI,3,BOG,600,300,578688
PRI,3,BOG,50,1,192896
PRI,3,BOG,150,3,578688
PRI,3,BOG,96,672,129626112
PRI,3,BOG,600,360,6944256
PRI,3,BOG,2544,2796,539337216
PRI,3,BOG,5,616,1188239
PRI,3,BOG,38,54,10416384
PRI,3,BOG,175,40634,783813606
PRI,3,BOG,241,6025,11621984
PRI,3,BOG,67,15876,30624169
PRI,3,BOG,150,65242,1258492083
PRI,3,BOG,1080,5928,114348749
PRI,3,BOG,3059,432,83331072
PRI,3,BOG,1476,210,4050816
PRI,3,BOG,40,1,192896
PRI,3,BOG,1936,621807,11977940354
PRI,3,BOG,900,168,323946
PRI,3,BOG,5175,7921,152736683
PRI,3,BOG,9,54,1041255
PRI,3,BOG,10000,2,384974
PRI,11,MDE,3472,53424,103237606
PRI,11,MDE,1600,384,74204928
PRI,11,MDE,58,1344,25971725
PRI,11,MDE,2268,5544,106438702
PRI,11,MDE,17368,145448,280460106
PRI,11,MDE,6166,75684,144962863
PRI,11,MDE,1125,2814,53898512
PRI,11,MDE,133,6,115738
PRI,11,MDE,50,2,38579
PRI,11,MDE,76440,7551,1456686063
PRI,11,MDE,233,579085,1093984219
PRI,11,MDE,685,1723902,3267623449
PRI,11,MDE,241,602115,1137491573
PRI,11,MDE,70,11475,220686053
PRI,11,MDE,105,752659,1430970344
PRI,11,MDE,13,5692,1095636004
PRI,11,MDE,210,5244,1011635772
QAT,3,BOG,2650,2625,50300775
GBR,3,BOG,31850,4944,947379168
GBR,11,MDE,36160,1045472,2014352721
GBR,11,MDE,1612,36960,702690912
GBR,11,MDE,129,70072,1332222879
GBR,11,MDE,43,1596,303434712
GBR,11,MDE,43,14079,267672764
GBR,11,MDE,43,855,16255431
GBR,11,MDE,6,2565,48766293
GBR,11,MDE,4,570,10836954
GBR,11,MDE,60,1644,315026568
GBR,11,MDE,71,258402,49515508
GBR,11,MDE,50,83895,160761277
GBR,11,MDE,43,3213,61568149
GBR,11,MDE,70,2520,48288744
GBR,11,MDE,70,252439,483728661
GBR,11,MDE,42,14535,276342327
GBR,11,MDE,63,25175,478632135
GBR,11,MDE,44,38295,73381645
GBR,11,MDE,42,82555,156955217
GBR,11,MDE,46,5304,101636309
GBR,11,MDE,42,418,79470996
GBR,11,MDE,49,79305,151965827
GBR,11,MDE,42,216,41390352
GBR,11,MDE,4,57,10922454
GBR,11,MDE,150,3,576957
GBR,11,MDE,94,235,4467867
GBR,11,MDE,41,498,94680756
GBR,11,MDE,76,5696,1082934912
GBR,11,MDE,43,1916,364273752
GBR,11,MDE,43,792,150576624
GBR,11,MDE,42,732,139169304
GBR,11,MDE,43,1312,249440064
GBR,11,MDE,43,1368,260086896
GBR,11,MDE,43,2036,387088392
GBR,11,MDE,76,4118,782922396
GBR,11,MDE,43,1851,351915822
GBR,11,MDE,13675,23075,443776093
GBR,11,MDE,575,97,18691803
GBR,11,MDE,48,191,36805509
GBR,11,MDE,12112,97076,1863752416
DOM,3,BOG,42,8748,16789162
DOM,3,BOG,46,16688,3202761
DOM,3,BOG,43,20712,3995262
DOM,3,BOG,44,28799,55552119
DOM,3,BOG,61,88114,169108389
DOM,3,BOG,43,24838,47911508
DOM,3,BOG,50,20928,40165018
DOM,3,BOG,45,11394,2197857
DOM,3,BOG,69,151649,292524855
DOM,3,BOG,171,380815,732888872
DOM,3,BOG,106,12327,237654828
DOM,3,BOG,42,16722,32256069
DOM,3,BOG,2700,459,88274421
DOM,3,BOG,28,2175,41958578
DOM,3,BOG,50,921,176483862
DOM,3,BOG,42,11539,22260231
DOM,3,BOG,40,4248,8194944
DOM,3,BOG,43,15884,30642301
DOM,3,BOG,43,15156,2904223
DOM,3,BOG,43,16114,31086001
DOM,3,BOG,41,4538,8754392
DOM,3,BOG,48,4475,85750845
DOM,3,BOG,42,8748,16876029
DOM,3,BOG,41,3018,5822114
DOM,3,BOG,49,25623,49430098
DOM,3,BOG,40,729,1406336
DOM,3,BOG,45,263,50396586
DOM,3,BOG,66,124693,240549007
DOM,3,BOG,42,9855,19011576
DOM,3,BOG,86,100838,194529611
DOM,3,BOG,48,41562,80178501
DOM,3,BOG,61,4211,81235664
DOM,3,BOG,59,81302,156842127
DOM,3,BOG,49,214,41283382
DOM,3,BOG,192,437155,843328825
DOM,3,BOG,50,27891,53805365
DOM,3,BOG,71,1578,302379516
DOM,3,BOG,42,18744,36159613
DOM,3,BOG,53,83216,160534482
DOM,3,BOG,67,1368,262138896
DOM,3,BOG,100,59603,114981935
DOM,3,BOG,85,60475,116664137
DOM,3,BOG,41,2954,569865
DOM,3,BOG,79,19735,378166017
DOM,3,BOG,74,270262,521370532
DOM,3,BOG,43,26448,51017134
DOM,3,BOG,60,158341,305460373
DOM,3,BOG,40,7175,13841508
DOM,3,BOG,48,64601,124623727
DOM,3,BOG,72,126053,243172624
DOM,3,BOG,15,16339,31520055
DOM,3,BOG,52,112512,21593303
DOM,3,BOG,2991,1324764,2560464116
DOM,3,BOG,1520000,13024238,25126880919
DOM,11,MDE,690000,1755741,3385507583
DOM,11,MDE,4,480,9273744
DOM,11,MDE,2960000,7543244,14551898298
DOM,11,MDE,3,60,115695
DOM,11,MDE,458,738,141417036
DOM,11,MDE,300,73689,140099001
DOM,11,MDE,4509,162324,313001253
DOM,11,MDE,9984,14976,288906509
DOM,11,MDE,4,208,40125904
DOM,11,MDE,25083,893253,172320116
DOM,11,MDE,550,4125,79400888
DOM,11,MDE,1232,721,139090273
DOM,11,MDE,44,37384,71604192
DOM,11,MDE,40,3222,6171322
DOM,11,MDE,44,33852,64839105
DOM,11,MDE,41,14336,27458744
DOM,11,MDE,57,144449,276673281
DOM,11,MDE,50,88766,170019733
DOM,11,MDE,49,8004,153306215
DOM,11,MDE,45,79398,153169064
DOM,11,MDE,207,1414066,2708459594
DOM,11,MDE,41,2003,38640474
DOM,11,MDE,40,7416,14306428
DOM,11,MDE,41,8772,16801626
DOM,11,MDE,44,64416,124266838
DOM,11,MDE,40,3996,7653819
DOM,11,MDE,40,5928,11354313
DOM,11,MDE,40,11952,23056962
DOM,11,MDE,41,11757,22519005
DOM,11,MDE,62,191173,366167029
DOM,11,MDE,244,7248,13975956
DOM,11,MDE,42,41674,80394564
DOM,11,MDE,60,371742,717138644
DOM,11,MDE,40,2649,5073815
DOM,11,MDE,106,2385,460965645
DOM,11,MDE,40,736,14198397
DOM,11,MDE,42,30864,59540668
DOM,11,MDE,41,22104,4264149
DOM,11,MDE,51,166776,321732585
DOM,11,MDE,511,3980003,7623178346
DOM,11,MDE,42,45174,87146519
DOM,11,MDE,291,3957663,7583752994
DOM,11,MDE,2,1526,2948278
DOM,11,MDE,19493,63483,1218803769
DOM,11,MDE,407,1323,25400145
DOM,11,MDE,1758,6180913,11931510251
DOM,11,MDE,400,889515,1713507525
DOM,11,MDE,62561,925701,1784982953
DOM,11,MDE,40,12636,24376487
DOM,11,MDE,42,3073,59282165
DOM,11,MDE,377,58,1110915
DOM,11,MDE,850,85,1628065
DOM,11,MDE,3000,30,574611
DOM,11,MDE,2,2,385348
DOM,11,MDE,100,80,1541392
DOM,11,MDE,416,458,8824469
DOM,11,MDE,390,6189,1196191353
REU,11,MDE,72,281,53424282
REU,11,MDE,13,56,1064683
ROU,6,CTG,346,2330928,4505147711
ROU,6,CTG,336,514138,977489449
ROU,6,CTG,120,18600,35949522
